name	term	lev	seq	value
"sterol esterase activity"	GO:0004771	5	g37435	0
"sterol esterase activity"	GO:0004771	5	g37482	0
"sterol esterase activity"	GO:0004771	5	g100774	0
"proton transmembrane transporter activity"	GO:0015078	2	g79614	0
"proton transmembrane transporter activity"	GO:0015078	2	g12044	0
"proton transmembrane transporter activity"	GO:0015078	2	g63937	0
"ion gated channel activity"	GO:0022839	2	g38516	0
"ion gated channel activity"	GO:0022839	2	g110501	0
"ion gated channel activity"	GO:0022839	2	g81890	0
"ion gated channel activity"	GO:0022839	2	g32766	0
"ion gated channel activity"	GO:0022839	2	g18481	0
"ion gated channel activity"	GO:0022839	2	g32864	0
"ion gated channel activity"	GO:0022839	2	g123602	0
"ion gated channel activity"	GO:0022839	2	g152356	0
"ion gated channel activity"	GO:0022839	2	g146240	0
"ion gated channel activity"	GO:0022839	2	g98150	0
"ion gated channel activity"	GO:0022839	2	g83330	0
"ion gated channel activity"	GO:0022839	2	g85060	0
"ion gated channel activity"	GO:0022839	2	g64489	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g78494	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g68362	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g66157	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g44494	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g86262	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g15980	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g86267	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g94270	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g30861	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g30868	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g158585	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g138964	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g30856	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g6045	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g92418	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g22310	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g109154	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g73916	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g100882	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g15094	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g19931	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g35852	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g40676	0.532261013739171
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g40649	0.77221741549636
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g74434	0.0776813719736278
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g129764	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g15100	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g155130	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g97732	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g6044	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g86270	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g78431	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g123481	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g15099	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g42788	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g44546	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g106359	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g6369	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g42784	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g57334	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g57429	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g6619	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	3	g10942	0
"protein kinase inhibitor activity"	GO:0004860;GO:0019210;GO:0019887;GO:0019207	2	g156516	0
"protein kinase inhibitor activity"	GO:0004860;GO:0019210;GO:0019887;GO:0019207	2	g51045	0
"protein kinase inhibitor activity"	GO:0004860;GO:0019210;GO:0019887;GO:0019207	2	g71653	0.630467348322642
"protein kinase inhibitor activity"	GO:0004860;GO:0019210;GO:0019887;GO:0019207	2	g70531	0.313639242252739
"protein kinase inhibitor activity"	GO:0004860;GO:0019210;GO:0019887;GO:0019207	2	g161968	0
"protein kinase inhibitor activity"	GO:0004860;GO:0019210;GO:0019887;GO:0019207	2	g42252	0
"protein kinase inhibitor activity"	GO:0004860;GO:0019210;GO:0019887;GO:0019207	2	g160279	0
"protein kinase inhibitor activity"	GO:0004860;GO:0019210;GO:0019887;GO:0019207	2	g70532	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g60722	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g7348	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g61457	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g147250	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g95913	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g75517	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g106549	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g106602	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g1623	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g102480	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g135174	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g69018	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g7343	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g109264	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g16122	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g107944	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g21131	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g104855	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g14601	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g83155	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g14598	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g14595	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g34725	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g82001	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g119118	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g50648	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g58909	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g69688	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g27877	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g58877	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g27876	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g7307	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g30755	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g100684	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g39029	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g22238	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g22268	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g15280	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g108500	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g157047	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g15211	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g78524	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g140598	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g38781	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g49460	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g22378	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g12937	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g116790	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g108857	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g29369	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g107325	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g114257	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g13261	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g82854	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g93139	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g137114	0.835710696473246
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g12404	0.759909963088589
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g30072	0.561480738573929
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g1992	0.0261605403601935
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g21678	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g76602	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g107491	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g143231	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g97459	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g28017	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g125628	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g17498	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g121790	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g78523	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g80456	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g88778	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g73348	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g157365	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g80436	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g130854	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g22265	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g22241	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g108116	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g157048	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g22270	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g132575	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g55732	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g12409	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g65036	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g12408	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g132490	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g107794	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g12410	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g65064	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g151812	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g33290	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g34691	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g94525	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g150281	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g141934	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g101209	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g34690	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g104310	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g77322	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g110685	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g88088	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g99737	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g151282	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g148790	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g95089	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g136293	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g3991	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g67052	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g124304	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g3986	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g67225	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g54827	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g36928	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g3988	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g37744	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g34726	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g6514	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g121532	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g35204	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g74763	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g21705	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g27218	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g22377	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g115395	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g153117	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g76819	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g141494	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g104906	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g75730	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g162856	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g71921	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g65261	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g95221	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g148961	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g14596	0
"ATP-dependent activity"	GO:0140657;GO:0003774	1	g161962	0
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g139958	0
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g156560	0
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g17531	0
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g68233	0
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g68449	0.305437606950259
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g65389	0
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g65406	0
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g17535	0
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g74330	0
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g40602	0
"carbohydrate transmembrane transporter activity"	GO:0015149;GO:0015145;GO:0051119;GO:0015144	6	g63937	0
"anion transmembrane transporter activity"	GO:0008509	2	g109701	0
"anion transmembrane transporter activity"	GO:0008509	2	g38516	0
"anion transmembrane transporter activity"	GO:0008509	2	g110501	0
"anion transmembrane transporter activity"	GO:0008509	2	g109100	0
"anion transmembrane transporter activity"	GO:0008509	2	g148922	0
"anion transmembrane transporter activity"	GO:0008509	2	g81890	0
"anion transmembrane transporter activity"	GO:0008509	2	g106234	0
"anion transmembrane transporter activity"	GO:0008509	2	g32766	0
"anion transmembrane transporter activity"	GO:0008509	2	g40602	0
"anion transmembrane transporter activity"	GO:0008509	2	g67725	0
"anion transmembrane transporter activity"	GO:0008509	2	g96557	0
"anion transmembrane transporter activity"	GO:0008509	2	g36076	0
"anion transmembrane transporter activity"	GO:0008509	2	g31803	0
"anion transmembrane transporter activity"	GO:0008509	2	g134191	0
"anion transmembrane transporter activity"	GO:0008509	2	g45409	0
"anion transmembrane transporter activity"	GO:0008509	2	g143325	0
"anion transmembrane transporter activity"	GO:0008509	2	g60862	0
"anion transmembrane transporter activity"	GO:0008509	2	g143326	0
"anion transmembrane transporter activity"	GO:0008509	2	g102938	0
"anion transmembrane transporter activity"	GO:0008509	2	g30449	0.869926725763502
"anion transmembrane transporter activity"	GO:0008509	2	g30450	0.227070731405575
"anion transmembrane transporter activity"	GO:0008509	2	g131153	0
"anion transmembrane transporter activity"	GO:0008509	2	g144621	0
"anion transmembrane transporter activity"	GO:0008509	2	g61568	0
"anion transmembrane transporter activity"	GO:0008509	2	g124789	0
"anion transmembrane transporter activity"	GO:0008509	2	g2522	0
"anion transmembrane transporter activity"	GO:0008509	2	g104977	0
"anion transmembrane transporter activity"	GO:0008509	2	g92692	0
"anion transmembrane transporter activity"	GO:0008509	2	g112930	0
"anion transmembrane transporter activity"	GO:0008509	2	g109585	0
"anion transmembrane transporter activity"	GO:0008509	2	g101382	0
"anion transmembrane transporter activity"	GO:0008509	2	g65537	0
"anion transmembrane transporter activity"	GO:0008509	2	g56820	0
"anion transmembrane transporter activity"	GO:0008509	2	g47104	0
"anion transmembrane transporter activity"	GO:0008509	2	g94380	0
"anion transmembrane transporter activity"	GO:0008509	2	g146240	0
"anion transmembrane transporter activity"	GO:0008509	2	g65944	0
"anion transmembrane transporter activity"	GO:0008509	2	g30847	0
"anion transmembrane transporter activity"	GO:0008509	2	g105965	0
"anion transmembrane transporter activity"	GO:0008509	2	g18661	0
"anion transmembrane transporter activity"	GO:0008509	2	g128311	0
"anion transmembrane transporter activity"	GO:0008509	2	g124210	0
"anion transmembrane transporter activity"	GO:0008509	2	g61561	0
"anion transmembrane transporter activity"	GO:0008509	2	g63497	0
"anion transmembrane transporter activity"	GO:0008509	2	g125041	0
"anion transmembrane transporter activity"	GO:0008509	2	g98150	0
