gene,log2FoldChange
evm.TU.HiC_scaffold_10.19,0.295667881905081
evm.TU.HiC_scaffold_59.15,0.271999997952875
evm.TU.HiC_scaffold_16.17,0.392469609385375
evm.TU.HiC_scaffold_21.8,0.0123930695875076
evm.TU.HiC_scaffold_21.9,-0.288202842546323
evm.TU.HiC_scaffold_14.3,-0.320803099832488
evm.TU.HiC_scaffold_14.4,-0.164151404152953
evm.TU.HiC_scaffold_2.11,0.192147241301512
evm.TU.HiC_scaffold_2.14,0.902354831019049
evm.TU.HiC_scaffold_2.15,0.151620464652945
evm.TU.HiC_scaffold_2.16,0.109887275539978
evm.TU.HiC_scaffold_15.16,-0.179624824627226
evm.TU.HiC_scaffold_26.12,-0.253843311505669
evm.TU.HiC_scaffold_26.13,0.0136313415925871
evm.TU.HiC_scaffold_5.9,0.263881360827278
evm.TU.HiC_scaffold_5.11,-0.177560798915353
evm.TU.HiC_scaffold_58.6,0.400897280503499
evm.TU.HiC_scaffold_60.15,0.0425144889851663
evm.TU.HiC_scaffold_60.16,-0.056708951117119
evm.TU.HiC_scaffold_92.32,0.172187975571582
evm.TU.HiC_scaffold_92.33,0.541990056541886
evm.TU.HiC_scaffold_92.34,0.175214924754067
evm.TU.HiC_scaffold_92.35,0.10341342638941
evm.TU.HiC_scaffold_92.36,-0.0447655826647369
evm.TU.HiC_scaffold_90.24,0.567839509115092
evm.TU.HiC_scaffold_65.9,0.249847842745265
evm.TU.HiC_scaffold_34.5,0.41124314809822
evm.TU.HiC_scaffold_81.18,0.0475284713538498
evm.TU.HiC_scaffold_43.4,0.269876353507642
evm.TU.HiC_scaffold_43.5,0.0919224961345871
evm.TU.HiC_scaffold_79.20,0.0842741652354361
evm.TU.HiC_scaffold_80.7,-0.422527897491151
evm.TU.HiC_scaffold_91.10,0.139651902239638
evm.TU.HiC_scaffold_41.8,-0.193174884920145
evm.TU.HiC_scaffold_52.7,-0.0935568812695469
evm.TU.HiC_scaffold_52.8,0.388907902651793
evm.TU.HiC_scaffold_52.9,-0.181525680167025
evm.TU.HiC_scaffold_52.11,-0.0642980414671423
evm.TU.HiC_scaffold_15.17,-0.0542175478974583
evm.TU.HiC_scaffold_48.10,0.185008396020419
evm.TU.HiC_scaffold_64.6,0.229700531859589
evm.TU.HiC_scaffold_64.7,0.463408425321053
evm.TU.HiC_scaffold_79.21,-0.101778526436258
evm.TU.HiC_scaffold_87.7,0.390627872440132
evm.TU.HiC_scaffold_77.12,-0.150402249744654
evm.TU.HiC_scaffold_45.11,0.0576040830562693
evm.TU.HiC_scaffold_29.23,-0.378147406189815
evm.TU.HiC_scaffold_49.3,0.67726523735864
evm.TU.HiC_scaffold_72.9,-0.135717629899448
evm.TU.HiC_scaffold_1074.1,0.0170782095333661
evm.TU.HiC_scaffold_1074.2,0.0578232143082747
evm.TU.HiC_scaffold_1074.3,0.189090493372462
evm.TU.HiC_scaffold_45.13,-0.229723069908291
evm.TU.HiC_scaffold_76.17,0.932488506818077
evm.TU.HiC_scaffold_76.18,0.0834785443445658
evm.TU.HiC_scaffold_56.12,-0.248987714365526
evm.TU.HiC_scaffold_53.8,0.109499875769793
evm.TU.HiC_scaffold_77.13,-0.165924868974687
evm.TU.HiC_scaffold_97.7,0.15204530247269
evm.TU.HiC_scaffold_77.16,0.265212067804176
evm.TU.HiC_scaffold_29.24,-0.149367335813004
evm.TU.HiC_scaffold_34.6,0.0233139638240689
evm.TU.HiC_scaffold_16.22,0.412944092441231
evm.TU.HiC_scaffold_42.19,0.0108152927112022
evm.TU.HiC_scaffold_42.20,0.286939792993557
evm.TU.HiC_scaffold_68.12,-0.132287352676357
evm.TU.HiC_scaffold_68.13,0.35118587490794
evm.TU.HiC_scaffold_18.18,0.0212149598825292
evm.TU.HiC_scaffold_81.22,-0.09303248637921
evm.TU.HiC_scaffold_81.24,0.140639314323923
evm.TU.HiC_scaffold_85.22,-0.0726276706152865
evm.TU.HiC_scaffold_85.23,-0.0623861257333634
evm.TU.HiC_scaffold_59.17,0.0585791145583968
